season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,801505.0,Paxton Thompson,Paxton,Thompson,Paxton,P Thompson,P,0.0,1.0,0.0,21.596,26.995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,10.0,9.0,5.0,4.0,1.0,0.0,5.0,4.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,39.0,21.0,4.0,7.0,26.0,13.0,1.0,2.999,21.596,5.399,5.399,10.798,0.5,2.0,0.444,0.5,1.111,0.2,0.5,3.9,0.1,0.1,23.395
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,697795.0,Ismael Agreda,Ismael,Agreda,Ismael,I Agreda,P,0.0,0.0,,11.25,11.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,14.0,5.0,4.0,0.0,0.0,5.0,5.0,1.0,7.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,67.0,26.0,11.0,9.0,38.0,29.0,0.0,1.75,9.0,2.25,6.75,13.5,0.5,2.0,0.286,0.421,0.571,0.316,0.5,3.526,0.053,0.158,16.75
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695618.0,Anthony Susac,Anthony,Susac,Anthony,A Susac,P,0.0,0.0,,10.798,10.798,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,12.0,7.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,43.0,13.0,3.0,5.0,20.0,23.0,0.0,3.599,16.197,0.0,16.197,10.798,0.6,0.667,0.429,0.667,1.0,0.167,1.5,3.583,0.0,0.25,25.795
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695037.0,J'Briell Easley,J'Briell,Easley,J'Briell,J Easley,P,0.0,0.0,,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,11.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,39.0,15.0,5.0,8.0,24.0,15.0,0.0,1.0,6.0,0.0,3.0,9.0,0.25,3.0,0.182,0.308,0.364,0.231,0.333,3.0,0.0,0.077,13.0
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,701717.0,Dalton Pence,Dalton,Pence,Dalton,D Pence,P,0.0,1.0,0.0,3.857,3.857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.667,17.0,16.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,74.0,41.0,16.0,9.0,51.0,23.0,0.0,0.857,5.785,0.0,1.928,13.499,0.333,7.0,0.188,0.235,0.5,0.412,0.143,4.353,0.0,0.059,15.856
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,701564.0,Joe Adametz,Joseph,Adametz,Joe,J Adametz,P,0.0,1.0,0.0,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,19.0,16.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,5.0,5.0,1.0,3.0,66.0,30.0,9.0,13.0,41.0,25.0,1.0,1.0,5.4,0.0,3.6,5.4,0.231,1.5,0.188,0.316,0.5,0.158,0.667,3.474,0.0,0.105,13.2
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,692179.0,Thomas Ireland,Thomas,Ireland,Thomas,T Ireland,P,0.0,1.0,0.0,3.6,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,19.0,18.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,5.0,1.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,82.0,39.0,11.0,10.0,54.0,28.0,0.0,0.8,5.4,0.0,1.8,14.4,0.3,8.0,0.167,0.211,0.333,0.421,0.125,4.316,0.0,0.053,16.4
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,702548.0,Brock Porter,Brock,Porter,Brock,B Porter,P,1.0,0.0,1.0,3.375,3.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.667,12.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,52.0,19.0,7.0,5.0,30.0,22.0,0.0,1.125,3.375,0.0,6.749,13.498,0.333,2.0,0.125,0.333,0.125,0.333,0.5,4.333,0.0,0.167,19.498
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695778.0,Aidan Curry,Aidan,Curry,Aidan,A Curry,P,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,68.0,37.0,10.0,9.0,52.0,16.0,0.0,1.25,11.25,0.0,0.0,15.75,0.556,,0.312,0.312,0.312,0.438,0.0,4.25,0.0,0.0,17.0
2026.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,828506.0,Joey Danielson,Joseph,Danielson,Joey,J Danielson,P,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,21.0,11.0,4.0,4.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.333,0.0,3.5,0.0,0.0,10.5
